img_pair,ground_truth,is_related
IMG-20200825-WA0017.jpg-IMG-20200821-WA0022.jpg,1,0.36426424980163574
IMG-20200825-WA0017.jpg-IMG-20200821-WA0023.jpg,1,0.552267849445343
IMG-20200825-WA0017.jpg-IMG-20200821-WA0024.jpg,1,0.5238274931907654
IMG-20200825-WA0017.jpg-IMG-20200821-WA0025.jpg,1,0.6282311081886292
IMG-20200825-WA0017.jpg-IMG-20200821-WA0026.jpg,1,0.4869656264781952
IMG-20200825-WA0017.jpg-IMG-20200821-WA0027.jpg,1,0.46396368741989136
IMG-20200825-WA0017.jpg-IMG-20200821-WA0028.jpg,1,0.49949410557746887
IMG-20200825-WA0017.jpg-IMG-20200821-WA0029.jpg,1,0.4904102087020874
IMG-20200825-WA0017.jpg-IMG-20200821-WA0030.jpg,1,0.47400593757629395
IMG-20200825-WA0017.jpg-IMG-20200821-WA0031.jpg,1,0.6655349731445312
IMG-20200825-WA0017.jpg-IMG-20200821-WA0032.jpg,1,0.5146282911300659
IMG-20200825-WA0017.jpg-IMG-20200821-WA0033.jpg,1,0.5735446810722351
IMG-20200825-WA0017.jpg-IMG-20200821-WA0034.jpg,1,0.5688456892967224
IMG-20200825-WA0017.jpg-IMG-20200821-WA0035.jpg,1,0.4606652855873108
IMG-20200825-WA0017.jpg-IMG_20200821_162726.jpg,1,0.387231707572937
IMG-20200825-WA0022.jpg-IMG-20200821-WA0022.jpg,1,0.43939465284347534
IMG-20200825-WA0022.jpg-IMG-20200821-WA0023.jpg,1,0.676009476184845
IMG-20200825-WA0022.jpg-IMG-20200821-WA0024.jpg,1,0.5912402868270874
IMG-20200825-WA0022.jpg-IMG-20200821-WA0025.jpg,1,0.711054801940918
IMG-20200825-WA0022.jpg-IMG-20200821-WA0026.jpg,1,0.6087629199028015
IMG-20200825-WA0022.jpg-IMG-20200821-WA0027.jpg,1,0.6074440479278564
IMG-20200825-WA0022.jpg-IMG-20200821-WA0028.jpg,1,0.6011135578155518
IMG-20200825-WA0022.jpg-IMG-20200821-WA0029.jpg,1,0.4959079921245575
IMG-20200825-WA0022.jpg-IMG-20200821-WA0030.jpg,1,0.5137622356414795
IMG-20200825-WA0022.jpg-IMG-20200821-WA0031.jpg,1,0.6693559288978577
IMG-20200825-WA0022.jpg-IMG-20200821-WA0032.jpg,1,0.6305587291717529
IMG-20200825-WA0022.jpg-IMG-20200821-WA0033.jpg,1,0.6582219004631042
